79571115,000000	-0,003490	0,002044
79571117,000000	0,002222	0,002422
79571119,000000	-0,011842	0,002783
79571121,000000	-0,009930	0,002892
79571123,000000	-0,009836	0,002534
79571126,000000	-0,000531	0,001560
79571128,000000	0,004375	-0,000057
79571130,000000	0,013334	-0,002110
79571132,000000	0,008217	-0,004202
79571134,000000	0,003216	-0,005970
79571136,000000	0,002954	-0,007199
79571138,000000	-0,002554	-0,007797
79571140,000000	-0,010293	-0,007731
79571142,000000	-0,008938	-0,007019
79571144,000000	0,000389	-0,005792
79571146,000000	-0,002818	-0,004314
79571148,000000	-0,002213	-0,002872
79571151,000000	0,006090	-0,001668
79571153,000000	-0,001485	-0,000854
79571155,000000	-0,000769	-0,000554
79571157,000000	0,001117	-0,000767
79571159,000000	-0,005752	-0,001325
79571161,000000	-0,001875	-0,001947
79571163,000000	-0,005437	-0,002269
79571165,000000	-0,002420	-0,001944
79571167,000000	-0,006467	-0,000874
79571169,000000	0,013271	0,000718
79571171,000000	0,012868	0,002480
79571173,000000	0,009983	0,004132
79571176,000000	0,001974	0,005508
79571178,000000	0,004862	0,006500
79571180,000000	-0,011206	0,007055
79571182,000000	-0,002341	0,007189
79571184,000000	0,004068	0,006932
79571186,000000	0,003492	0,006311
79571188,000000	0,006441	0,005408
79571190,000000	0,016631	0,004376
79571192,000000	0,007412	0,003355
79571194,000000	0,006601	0,002380
79571196,000000	0,003242	0,001434
79571198,000000	-0,010421	0,000524
79571201,000000	-0,014309	-0,000319
79571203,000000	-0,010674	-0,001093
79571205,000000	-0,004857	-0,001844
79571207,000000	-0,010847	-0,002642
79571209,000000	-0,001415	-0,003494
79571211,000000	0,000002	-0,004236
79571213,000000	-0,000645	-0,004583
79571215,000000	-0,007279	-0,004323
79571217,000000	-0,006758	-0,003478
79571219,000000	-0,014872	-0,002282
79571221,000000	-0,005487	-0,001017
79571223,000000	-0,008073	0,000160
79571226,000000	-0,009171	0,001214
79571228,000000	-0,001878	0,002146
79571230,000000	0,013012	0,002987
79571232,000000	0,005716	0,003787
79571234,000000	0,003092	0,004563
79571236,000000	-0,000838	0,005329
79571238,000000	0,000254	0,006127
79571240,000000	-0,012843	0,006953
79571242,000000	-0,006718	0,007684
79571244,000000	-0,007916	0,008107
79571246,000000	-0,003525	0,008046
79571249,000000	0,000307	0,007482
79571251,000000	0,003992	0,006533
79571253,000000	0,007471	0,005358
79571255,000000	-0,000606	0,004118
79571257,000000	-0,004633	0,002971
79571259,000000	-0,014512	0,002002
79571261,000000	-0,013521	0,001210
79571263,000000	-0,013059	0,000591
79571265,000000	0,001005	0,000172
79571267,000000	-0,000843	-0,000075
79571269,000000	-0,000465	-0,000260
79571271,000000	-0,000846	-0,000524
79571273,000000	0,004487	-0,000977
79571276,000000	-0,006681	-0,001640
79571278,000000	-0,007331	-0,002446
79571280,000000	-0,019305	-0,003240
79571282,000000	-0,008027	-0,003773
79571284,000000	-0,012797	-0,003811
79571286,000000	-0,008770	-0,003263
79571288,000000	-0,004546	-0,002234
79571290,000000	0,002517	-0,001021
79571292,000000	0,001037	-0,000064
79571294,000000	-0,004476	0,000249
79571296,000000	-0,001690	-0,000150
79571298,000000	-0,008596	-0,000971
79571301,000000	-0,018085	-0,001808
79571303,000000	-0,010977	-0,002352
79571305,000000	-0,005529	-0,002433
79571307,000000	-0,001005	-0,002028
79571309,000000	0,009204	-0,001230
79571311,000000	0,005182	-0,000209
79571313,000000	0,008631	0,000845
79571315,000000	-0,001854	0,001785
79571317,000000	0,004355	0,002488
79571319,000000	-0,007754	0,002808
79571321,000000	-0,002128	0,002639
79571323,000000	-0,011998	0,001995
79571326,000000	-0,003792	0,000984
79571328,000000	-0,001231	-0,000229
79571330,000000	0,010215	-0,001398
79571332,000000	0,002595	-0,002262
79571334,000000	0,000960	-0,002686
79571336,000000	-0,003991	-0,002727
79571338,000000	-0,007546	-0,002592
79571340,000000	-0,018162	-0,002529
79571342,000000	-0,008872	-0,002658
79571344,000000	-0,000564	-0,002869
79571346,000000	-0,003329	-0,002897
79571348,000000	0,001091	-0,002518
79571351,000000	0,003139	-0,001692
79571354,000000	0,003532	-0,000611
79571355,000000	0,001353	0,000326
79571357,000000	0,000862	0,000685
79571359,000000	-0,011634	0,000213
79571361,000000	-0,006383	-0,001007
79571363,000000	-0,003226	-0,002557
79571365,000000	0,002204	-0,003907
79571367,000000	-0,000565	-0,004674
79571369,000000	0,003698	-0,004711
79571371,000000	0,003663	-0,004100
79571373,000000	0,004383	-0,003110
79571376,000000	-0,000514	-0,002058
79571378,000000	-0,004637	-0,001171
79571380,000000	-0,012035	-0,000535
79571382,000000	-0,008422	-0,000112
79571384,000000	-0,007920	0,000151
79571386,000000	-0,004614	0,000176
79571388,000000	-0,000878	-0,000197
79571390,000000	0,013155	-0,000991
79571392,000000	0,008465	-0,002021
79571394,000000	0,011248	-0,002967
79571396,000000	0,001345	-0,003474
79571398,000000	-0,009151	-0,003319
79571401,000000	-0,008412	-0,002569
79571403,000000	-0,006708	-0,001510
79571405,000000	-0,000687	-0,000423
79571407,000000	0,000095	0,000518
79571409,000000	0,009657	0,001236
79571411,000000	0,012137	0,001723
79571413,000000	0,004725	0,002010
79571415,000000	-0,006787	0,002134
79571417,000000	-0,007666	0,002130
79571419,000000	-0,007805	0,002006
79571421,000000	-0,004211	0,001762
79571423,000000	-0,002255	0,001411
79571426,000000	-0,002374	0,000973
79571428,000000	0,004712	0,000469
79571430,000000	0,016312	-0,000043
79571432,000000	0,007033	-0,000483
79571434,000000	0,005853	-0,000799
