79034475	518	517,704
79034477	519	517,917
79034478	519	518,704
79034480	519	518,939
79034482	518	518,598
79034483	517	517,856
79034485	518	517,763
79034486	520	519,270
79034488	521	520,761
79034490	521	520,832
79034492	522	520,770
79034494	522	521,341
79034496	522	521,600
79034497	522	521,791
79034499	521	521,844
79034501	519	520,724
79034502	519	519,591
79034504	519	519,610
79034505	519	519,489
79034507	519	518,870
79034509	518	518,057
79034511	517	516,879
79034513	516	515,962
79034515	515	515,445
79034517	515	515,325
79034518	516	516,072
79034520	517	517,164
79034521	519	518,218
79034523	519	518,832
79034524	519	518,381
79034525	518	517,633
79034527	517	516,992
79034528	516	516,467
79034530	515	516,097
79034532	516	516,290
79034533	517	517,314
79034534	518	517,988
79034536	518	517,769
79034538	517	516,785
79034540	515	515,154
79034541	513	513,470
79034543	513	512,977
79034545	514	514,158
79034547	515	515,555
79034549	514	515,394
79034551	512	513,306
79034553	511	511,078
79034554	511	510,373
79034557	511	510,580
79034559	510	510,378
79034560	509	509,602
79034562	508	508,870
79034565	508	508,537
79034567	508	508,521
79034569	508	508,309
79034571	508	507,873
79034574	508	507,573
79034575	509	507,879
79034577	509	508,590
79034579	508	508,455
79034581	507	507,619
79034583	508	507,755
79034586	510	509,411
79034588	511	510,926
79034590	511	510,962
79034592	510	510,011
79034594	509	508,911
79034596	509	508,569
79034598	510	509,487
79034601	511	510,908
79034603	511	511,553
79034605	511	511,274
79034607	513	511,735
79034608	515	513,548
79034610	515	514,587
79034613	515	514,324
79034615	515	514,465
79034617	514	514,674
79034619	512	513,687
79034621	511	512,305
79034623	510	511,397
79034625	510	510,645
79034627	511	510,469
79034630	512	510,972
79034632	514	511,947
79034634	514	512,978
79034636	513	512,873
79034638	513	512,696
79034641	511	512,728
79034642	510	511,741
79034644	510	511,076
79034646	512	511,753
79034648	514	513,013
79034650	514	513,306
79034653	515	512,929
79034655	516	513,857
79034657	517	515,656
79034658	517	517,034
79034660	516	517,399
79034664	515	516,814
79034666	515	516,231
79034667	516	516,248
79034670	517	516,498
79034671	518	516,622
79034674	519	517,023
79034676	519	517,642
79034678	520	518,580
79034680	520	519,994
79034681	521	521,292
79034683	522	522,579
79034686	522	523,144
79034688	522	522,461
79034690	522	521,663
79034693	521	520,795
79034694	522	520,418
79034696	523	521,658
79034699	524	523,322
79034700	524	524,227
79034703	524	524,508
79034705	524	524,566
79034707	524	524,491
79034710	524	524,185
79034711	523	523,431
79034713	519	520,980
79034715	516	517,336
79034717	512	514,257
79034719	509	511,422
79034721	507	509,058
79034723	505	507,191
79034726	503	504,808
79034792	502	502,542
79034792	503	501,863
79034793	505	503,050
79034794	507	505,018
79034796	510	507,485
79034797	512	510,367
79034799	514	512,793
79034800	515	514,586
79034802	515	515,430
79034803	513	514,602
79034805	511	512,535
79034807	511	511,268
79034808	509	510,537
79034810	507	508,397
79034811	504	505,549
79034813	503	503,453
79034814	502	502,520
79034815	501	501,748
79034817	501	501,045
79034818	500	500,649
79034819	499	499,667
79034821	497	498,124
79034823	498	497,459
79034825	500	498,940
79034826	499	499,868
79034828	497	498,018
79034830	496	496,081
79034832	495	495,444
79034834	495	495,204
79034836	496	495,708
79034837	496	496,399
79034839	496	496,191
79034841	495	495,420
79034843	494	494,338
79034845	492	492,897
79034847	492	491,922
79034849	492	492,145
79034851	492	492,436
79034853	492	492,234
79034855	492	492,062
79034856	493	492,297
79034857	494	493,158
79034859	494	493,725
79034861	495	494,061
79034863	495	494,769
79034865	496	495,482
79034866	497	496,528
79034868	498	497,697
79034869	499	498,546
79034870	499	498,963
79034872	499	498,813
79034874	498	498,323
79034876	498	497,892
79034877	498	498,047
79034878	498	498,306
79034880	499	498,650
79034882	499	499,134
79034883	499	498,971
79034885	500	499,077
79034886	502	500,526
79034887	506	503,428
79034889	510	507,419
79034891	515	511,770
79034893	518	515,711
79034894	519	517,859
79034896	516	517,197
79034897	509	513,035
79034899	498	505,100
79034901	485	494,245
79034903	470	481,281
79034904	453	465,922
79034906	437	449,016
79034908	425	433,862
79034910	418	422,982
79034911	413	415,658
79034913	409	409,861
79034915	406	405,454
79034917	410	405,546
79034919	422	413,879
79034920	441	430,015
79034922	462	449,897
79034923	481	468,998
79034925	499	485,916
79034926	512	500,863
79034928	519	511,730
79034929	525	519,494
79034931	532	528,176
79034932	539	537,591
79034934	543	544,211
79034936	545	546,458
79034938	544	545,260
79034939	543	542,396
79034956	540	539,361
79034958	537	536,477
79034960	535	534,835
79034962	533	534,624
79034963	532	534,523
79034965	531	534,068
79034967	530	532,699
79034968	528	529,980
79034970	526	526,479
79034972	523	522,983
