79971733	540	540,521
79971735	538	538,564
79971737	537	537,218
79971739	536	536,670
79971743	535	536,108
79971745	533	534,810
79971747	532	533,159
79971748	530	531,523
79971750	529	529,728
79971753	528	528,339
79971754	526	526,881
79971756	524	524,792
79971758	522	522,932
79971760	520	521,357
79971762	519	520,070
79971764	519	519,632
79971768	518	519,180
79971770	518	518,186
79971772	517	517,273
79971774	517	516,519
79971776	516	515,965
79971777	515	515,258
79971780	514	514,509
79971781	513	513,970
79971783	513	513,645
79971785	513	513,656
79971789	513	513,437
79971791	514	513,329
79971793	514	513,526
79971794	514	513,325
79971796	513	512,844
79971798	513	512,661
79971800	513	513,139
79971803	513	513,662
79971805	513	513,728
79971806	513	513,554
79971808	514	513,588
79971812	515	514,151
79971814	515	514,429
79971816	514	513,800
79971818	514	513,350
79971819	513	513,481
79971821	513	513,505
79971823	513	513,721
79971826	514	514,250
79971827	514	514,450
79971830	514	513,927
79971831	514	513,344
79971834	514	513,224
79971837	515	513,770
79971839	515	514,740
79971840	515	515,197
79971843	515	515,402
79971844	515	515,618
79971847	516	515,926
79971849	516	516,216
79971851	515	515,449
79971853	514	514,025
79971854	513	513,051
79971858	513	512,791
79971860	512	512,736
79971861	512	512,434
79971863	512	512,421
79971865	512	512,427
79971867	512	512,081
79971869	513	512,175
79971871	513	512,596
79971873	514	512,971
79971876	514	513,580
79971878	514	513,932
79971880	514	514,088
79971883	515	514,769
79971885	515	515,439
79971887	515	515,303
79971888	514	514,534
79971891	515	514,209
79971893	516	515,122
79971895	516	515,870
79971897	515	515,342
79971899	513	514,013
79971901	512	512,704
79971904	512	512,408
79971906	512	512,643
79971908	513	512,851
79971910	514	513,423
79971912	514	513,665
79971914	514	513,300
79971916	513	512,873
79971917	512	512,275
79971919	512	512,125
79971922	512	512,648
79971924	513	513,249
79971927	513	513,556
79971929	513	513,118
79971930	514	512,921
79971932	514	513,320
79971934	514	513,349
79971936	513	513,084
79971938	512	512,621
79971940	512	512,468
79971942	511	512,428
79971944	510	511,410
79971947	510	510,345
79971950	510	509,986
79971951	511	510,010
79971953	512	510,671
79971955	511	510,903
79971957	511	510,463
79971960	511	510,865
79971961	511	511,570
79971963	511	511,750
79971965	512	512,082
79971967	512	512,367
79971970	513	512,298
79971973	512	511,959
79971974	511	510,893
79971977	511	510,330
79971978	511	510,951
79971980	511	511,468
79971982	511	511,614
79971984	512	511,989
79971986	513	512,717
79971988	513	512,908
79971991	513	512,428
79971994	514	512,658
79971996	514	513,523
79971997	514	513,890
79972000	513	513,738
79972001	513	513,512
79972003	512	513,195
79972005	512	512,565
79972007	514	512,959
79972010	514	513,896
79972011	514	513,506
79972013	515	513,506
79972016	515	514,470
79972018	514	514,483
79972021	512	513,354
79972022	511	512,181
79972024	510	511,437
79972026	510	510,837
79972028	512	511,165
79972030	513	512,242
79972032	513	512,269
79972034	513	511,775
79972036	513	512,035
79972039	513	512,725
79972041	513	513,407
79972043	513	513,908
79972046	513	514,023
79972048	512	513,314
79972050	512	512,148
79972052	512	511,568
79972053	513	511,739
79972055	514	512,600
79972058	514	513,427
79972060	513	513,326
79972063	513	513,144
79972065	513	513,620
79972067	513	513,896
79972069	514	514,025
79972071	514	514,191
79972072	513	513,306
79972074	513	512,218
79972077	512	511,865
79972078	512	511,688
79972080	511	511,609
79972083	511	511,520
79972084	510	511,217
79972088	510	510,646
79972090	510	510,263
79972091	512	510,789
79972093	513	511,965
79972095	513	512,360
79972098	513	512,149
79972099	513	512,497
79972101	511	512,291
79972103	511	511,543
79972105	512	512,192
79972108	512	512,995
79972110	512	512,409
79972112	512	511,674
79972114	513	511,728
79972117	513	512,172
79972118	512	511,940
79972120	512	511,641
79972122	512	512,247
79972124	513	513,202
79972127	513	513,804
79972129	513	513,554
79972131	513	512,971
79972133	513	512,607
79972135	512	511,974
79972138	511	510,996
79972139	511	510,683
79972141	511	511,215
79972143	511	511,575
79972145	512	511,954
79972147	513	512,776
79972149	513	513,044
79972152	514	512,965
79972154	514	513,344
79972156	514	513,526
79972158	514	513,679
79972160	513	513,735
79972162	514	513,866
79972164	514	514,566
79972167	515	514,980
79972168	515	515,027
79972170	516	515,135
79972173	518	516,195
79972174	520	518,266
79972178	523	520,761
79972179	525	523,486
79972181	526	525,339
79972184	527	526,399
79972185	528	527,596
79972187	528	528,360
79972189	529	528,694
79972191	530	529,529
79972194	532	530,861
79972195	533	532,157
79972199	534	532,993
79972200	537	534,649
79972202	540	537,862
79972205	543	541,097
79972207	545	543,621
79972208	546	545,291
79972211	545	545,553
79972212	543	544,320
79972214	542	542,934
79972216	541	542,239
79972218	539	540,922
79972222	538	538,947
79972223	538	537,944
79972226	539	538,133
79972235	539	538,436
79972236	539	538,310
79972238	540	538,811
79972240	540	539,917
79972241	538	539,566
79972243	536	537,709
79972245	531	534,653
79972246	524	528,959
79972248	517	521,700
79972249	509	514,377
79972250	502	506,877
79972252	495	499,731
79972253	491	493,917
79972254	488	490,064
79972256	487	487,677
79972258	488	486,964
79972260	489	487,703
79972262	490	488,530
79972264	491	489,511
79972267	492	490,949
79972270	492	492,113
79972271	493	492,982
79972273	493	493,799
79972275	492	493,405
79972277	492	492,295
79972280	491	491,477
79972282	489	489,815
79972283	489	488,330
79972285	490	488,957
79972289	490	490,046
79972291	491	490,556
79972293	492	491,594
79972295	492	492,336
79972297	491	491,700
79972299	491	490,889
79972301	491	490,888
79972303	492	491,394
79972305	493	492,311
79972307	495	493,726
79972309	496	495,218
79972310	497	496,199
79972313	498	497,111
79972315	499	498,300
79972317	500	499,451
79972320	501	500,544
79972321	503	501,973
79972324	506	504,303
79972326	508	506,752
79972328	507	507,238
79972329	504	505,161
79972331	499	501,533
79972334	494	497,257
79972336	492	494,223
79972338	490	492,803
79972341	492	492,309
79972342	500	495,673
79972344	517	506,281
79972346	540	524,296
79972348	569	548,285
79972350	602	577,642
79972352	638	611,633
79972355	677	649,421
79972357	710	687,274
79972359	733	717,673
79972361	743	736,411
79972363	739	742,295
79972366	722	734,760
79972368	697	716,173
79972370	674	693,248
79972371	656	672,689
79972374	633	651,588
79972376	602	622,194
79972378	567	585,877
79972380	535	550,924
79972383	507	522,124
79972384	483	498,647
79972386	465	479,448
79972389	451	464,131
79972391	440	450,606
79972392	432	438,234
79972394	428	428,863
79972396	424	422,646
79972399	423	419,106
79972401	424	419,731
79972403	427	424,060
79972405	433	430,721
79972408	439	438,361
79972410	445	444,511
79972412	450	448,562
79972414	454	451,098
79972416	456	452,415
79972418	458	453,605
79972420	459	455,749
79972421	461	458,898
79972423	462	462,375
79972426	463	464,863
79972428	464	466,075
79972431	467	467,155
79972433	469	468,214
79972434	470	468,137
79972437	471	467,776
79972439	472	468,758
79972441	473	470,858
79972442	473	473,011
79972444	475	475,276
79972446	477	478,046
79972449	479	479,962
79972451	480	480,256
79972453	481	479,758
79972455	481	479,193
79972457	482	479,318
79972460	482	480,444
79972462	483	482,089
79972464	484	484,189
79972466	485	486,062
79972468	486	487,007
79972469	486	486,916
79972472	487	486,305
79972474	487	485,974
79972476	487	485,654
79972478	487	485,717
79972481	487	486,480
79972483	488	487,757
79972484	490	489,801
79972486	491	491,584
79972488	492	492,102
79972491	493	492,259
79972493	494	492,702
79972495	494	492,991
79972497	494	493,102
79972499	494	493,590
79972502	494	494,334
79972503	494	494,825
79972505	494	494,931
79972508	494	494,645
79972509	494	494,101
79972511	494	493,555
79972513	494	493,242
79972515	495	493,681
79972518	496	495,024
79972520	496	496,089
79972522	495	495,928
79972524	495	495,448
79972526	495	495,495
79972528	495	495,396
79972531	496	495,370
79972533	496	495,659
79972535	497	495,928
79972537	498	496,855
79972539	498	497,793
79972541	499	498,389
79972544	498	498,782
79972545	497	498,011
79972547	497	497,245
79972549	497	497,323
79972552	497	497,189
79972553	498	497,261
79972555	500	498,515
79972557	501	500,078
79972559	501	500,596
79972562	502	500,977
79972564	502	501,877
79972566	503	502,647
79972568	504	503,685
79972570	505	504,804
79972572	507	505,971
79972574	509	507,716
79972576	510	509,109
79972579	511	509,850
79972580	513	511,251
79972582	514	513,162
79972585	515	514,435
79972587	517	515,914
79972589	518	517,711
79972591	520	519,092
79972593	521	520,395
79972596	522	521,309
79972598	524	522,456
79972599	526	524,505
79972601	529	526,995
79972603	532	529,954
79972605	536	533,419
79972608	538	536,538
79972610	541	538,944
79972612	544	541,877
79972614	547	545,212
79972617	549	547,838
79972618	551	549,843
79972621	551	551,000
79972622	552	551,421
79972624	553	552,341
79972627	553	553,121
79972629	553	552,986
79972632	551	552,102
79972634	549	550,232
79972636	547	548,301
79972637	545	546,644
79972639	543	544,739
79972641	542	543,044
79972644	540	541,422
79972646	538	539,131
79972647	536	536,772
79972650	534	534,830
79972652	533	533,428
79972655	532	532,724
79972656	530	531,616
79972658	528	529,623
79972660	525	527,144
79972662	523	524,503
79972664	522	522,714
79972666	520	521,258
79972669	519	519,439
79972670	518	518,245
79972672	518	517,843
79972674	518	517,919
79972677	517	517,689
79972679	516	516,711
79972681	515	515,735
79972683	514	514,852
79972685	514	514,212
79972688	514	514,104
79972690	514	513,979
79972692	513	513,332
79972693	513	512,674
79972695	512	512,363
79972699	512	512,080
79972700	511	511,776
79972702	510	510,993
79972704	510	510,274
79972707	511	510,634
79972708	511	511,064
79972710	512	511,124
79972712	512	511,442
79972715	511	511,176
79972716	511	510,675
79972718	510	510,690
79972721	510	510,554
79972723	510	510,572
79972726	511	510,970
79972728	511	511,150
79972729	511	510,716
79972731	511	510,299
79972733	510	509,955
79972735	510	509,626
79972738	510	510,036
79972740	510	510,569
79972741	510	510,652
79972745	510	510,519
79972747	510	510,193
79972749	510	509,784
79972750	510	509,488
79972752	510	509,418
79972754	511	509,992
79972756	511	510,920
79972759	512	511,660
79972761	512	512,330
79972762	512	512,438
79972764	512	512,164
79972767	513	512,412
79972770	512	512,417
79972771	511	511,286
79972773	511	510,584
79972776	511	510,987
79972777	510	510,868
79972779	510	510,290
79972781	510	510,283
79972783	510	510,286
79972785	511	510,375
79972787	512	511,152
79972790	512	511,641
79972792	512	511,518
79972794	512	511,652
79972796	511	511,650
79972798	510	510,938
79972801	510	510,493
79972803	509	510,194
79972805	509	509,401
79972806	509	508,933
79972808	509	508,727
79972810	510	508,854
79972814	511	509,860
79972816	512	511,093
79972818	512	511,866
79972820	512	512,124
79972822	512	512,308
79972824	512	512,473
79972825	512	512,388
79972827	512	512,154
79972829	511	511,481
79972831	511	510,674
79972833	512	511,021
79972836	512	511,856
79972838	512	511,939
79972840	513	512,358
79972842	512	512,779
79972844	512	512,239
79972846	511	511,661
79972849	511	511,222
79972851	511	511,051
79972852	510	510,651
79972855	510	509,883
79972857	509	509,404
79972860	509	508,965
79972862	510	509,336
79972864	510	510,124
79972866	510	510,073
79972867	510	509,895
79972870	510	509,979
79972872	511	510,402
79972873	511	511,013
79972875	512	511,432
79972877	512	511,882
79972879	512	511,958
79972882	512	511,849
79972884	512	511,976
79972887	511	511,666
79972889	510	510,714
79972891	509	509,747
79972893	509	509,273
79972894	509	509,244
79972896	509	509,128
79972898	509	508,843
79972901	510	509,084
79972903	511	510,053
79972905	511	510,737
79972907	511	510,782
79972909	510	510,562
79972911	510	510,288
79972913	510	510,426
79972915	510	510,532
