77547189,000000	0,000699	-0,000070
77547191,000000	0,025152	-0,000285
77547193,000000	0,033187	-0,000511
77547195,000000	0,029672	-0,000749
77547197,000000	0,006663	-0,000901
77547200,000000	-0,005600	-0,000816
77547202,000000	-0,028272	-0,000502
77547204,000000	-0,021803	-0,000121
77547206,000000	-0,013699	0,000217
77547208,000000	0,002488	0,000473
77547210,000000	0,015955	0,000566
77547212,000000	0,034205	0,000380
77547214,000000	0,031954	-0,000139
77547216,000000	0,024992	-0,000919
77547218,000000	0,010299	-0,001770
77547220,000000	-0,013599	-0,002490
77547222,000000	-0,024276	-0,002966
77547225,000000	-0,020494	-0,003149
77547227,000000	0,000244	-0,002979
77547229,000000	0,006541	-0,002354
77547231,000000	0,027202	-0,001185
77547233,000000	0,029191	0,000426
77547235,000000	0,032056	0,002127
77547237,000000	0,017112	0,003491
77547239,000000	0,006601	0,004186
77547241,000000	-0,026403	0,004031
77547243,000000	-0,009637	0,003050
77547245,000000	-0,013441	0,001526
77547247,000000	-0,006328	-0,000113
77547250,000000	0,009346	-0,001488
77547252,000000	0,032708	-0,002385
77547254,000000	0,029562	-0,002772
77547256,000000	0,025495	-0,002741
77547258,000000	0,004019	-0,002378
77547260,000000	-0,007098	-0,001711
77547262,000000	-0,043660	-0,000754
77547264,000000	-0,028978	0,000467
77547266,000000	-0,022134	0,001840
77547268,000000	-0,012078	0,003105
77547270,000000	0,014883	0,003947
77547272,000000	0,021562	0,004161
77547275,000000	0,019883	0,003731
77547277,000000	0,014750	0,002867
77547279,000000	-0,001523	0,001932
77547281,000000	-0,027433	0,001208
77547283,000000	-0,024638	0,000732
77547285,000000	-0,022891	0,000362
77547287,000000	-0,006472	-0,000070
77547289,000000	0,003512	-0,000638
77547291,000000	0,027423	-0,001260
77547293,000000	0,026469	-0,001745
77547295,000000	0,019765	-0,001900
77547297,000000	0,005213	-0,001588
77547300,000000	-0,008938	-0,000822
77547302,000000	-0,029309	0,000172
77547304,000000	-0,018432	0,001136
77547306,000000	-0,021059	0,001982
77547308,000000	-0,007879	0,002794
77547310,000000	0,015537	0,003688
77547312,000000	0,030629	0,004667
77547314,000000	0,018274	0,005564
77547316,000000	0,011486	0,006110
77547318,000000	0,003303	0,006034
77547320,000000	-0,013628	0,005147
77547322,000000	-0,027365	0,003492
77547325,000000	-0,023497	0,001411
77547327,000000	-0,013283	-0,000637
77547329,000000	-0,006095	-0,002285
77547331,000000	0,017899	-0,003324
77547333,000000	0,023277	-0,003722
77547335,000000	0,021497	-0,003596
77547337,000000	0,009072	-0,003053
77547339,000000	-0,001423	-0,002108
77547341,000000	-0,019076	-0,000839
