79571114	498	497,173
79571116	499	497,874
79571118	499	498,559
79571120	498	498,350
79571122	498	498,021
79571125	499	498,829
79571127	500	500,116
79571130	502	501,300
79571131	506	503,609
79571133	509	506,756
79571135	512	509,295
79571137	512	510,735
79571139	509	509,895
79571141	504	506,711
79571143	502	504,035
79571145	502	503,894
79571147	505	505,493
79571151	510	508,291
79571152	521	514,121
79571154	538	525,781
79571156	559	543,225
79571158	584	565,041
79571181	613	591,634
79571183	646	623,160
79571185	682	658,549
79571187	713	693,424
79571189	736	721,415
79571191	750	740,424
79571192	750	749,146
79571193	733	743,343
79571195	701	721,807
79571196	668	691,766
79571197	637	662,218
79571199	604	631,972
79571200	566	595,197
79571201	531	554,609
79571202	500	517,735
79571204	473	486,593
79571206	452	461,386
79571207	438	444,216
79571209	427	433,533
79571210	421	426,340
79571211	417	421,821
79571212	417	419,261
79571214	418	418,156
79571216	421	418,233
79571218	425	419,973
79571220	430	423,867
79571221	437	430,186
79571222	443	438,183
79571223	449	445,811
79571225	455	452,832
79571226	459	458,523
79571228	462	461,626
79571230	464	463,055
79571232	465	463,657
79571233	467	464,385
79571235	468	465,961
79571236	469	467,591
79571238	470	469,292
79571241	470	470,755
79571243	471	471,592
79571244	473	472,887
79571246	474	474,080
79571249	474	473,807
79571250	475	473,372
79571252	477	474,600
79571254	478	476,568
79571257	478	477,625
79571259	479	478,518
79571260	478	479,292
79571263	479	479,398
79571265	480	480,085
79571267	481	480,851
79571270	481	480,672
79571270	483	480,965
79571273	484	482,447
79571276	485	483,797
79571277	486	485,026
79571279	486	486,198
79571282	486	486,577
79571284	486	486,655
79571287	487	487,022
79571289	488	487,688
79571290	489	488,260
79571292	490	488,791
79571294	491	489,629
79571296	492	490,760
79571299	492	491,693
79571301	492	492,101
79571303	492	492,422
79571305	493	493,083
79571308	494	494,003
79571309	495	494,690
79571311	495	494,752
79571313	494	493,985
79571316	494	493,283
79571318	495	493,996
79571320	495	495,122
79571322	494	494,958
79571324	494	494,359
79571326	495	494,818
79571327	497	496,180
79571329	497	496,996
79571351	497	496,570
79571352	497	496,261
79571353	497	496,562
79571355	498	497,299
79571356	498	498,232
79571358	499	498,862
79571360	499	499,328
79571372	498	498,845
79571419	498	497,892
79571420	498	497,797
79571422	499	498,308
79571423	500	499,251
79571425	500	499,912
79571480	500	499,852
79571481	499	499,461
79571482	500	499,457
79571483	501	500,554
79571485	502	501,723
79571486	502	502,042
79571487	502	501,862
79571489	503	502,164
79571490	504	503,265
79571491	506	504,754
79571493	507	506,287
79571494	507	506,889
79571495	509	507,569
79571497	511	509,707
79571499	513	511,942
79571500	514	513,350
79571502	516	514,695
79571504	518	516,667
79571505	520	518,758
79571507	523	521,040
79571529	525	523,588
79571531	527	525,571
79571533	530	527,847
79571534	532	530,618
79571536	534	532,759
79571537	537	535,131
79571539	539	537,899
79571541	541	539,911
79571542	543	541,679
79571544	545	543,660
79571545	547	545,582
79571547	547	546,726
79571549	547	546,764
79571551	547	546,875
79571553	547	547,299
79571555	546	547,078
79571556	545	546,065
79571558	543	544,497
79571560	541	542,354
79571562	539	540,120
79571564	537	538,094
79571566	536	536,505
79571569	534	535,185
79571571	532	533,318
79571573	530	531,304
79571573	529	529,886
79571576	527	528,528
79571576	526	526,859
79571578	525	525,601
79571580	523	524,156
79571582	521	521,961
79571584	519	519,947
79571586	518	518,630
79571587	516	517,454
79571589	515	516,012
79571591	513	514,513
79571593	513	513,311
79571594	513	513,023
79571595	512	512,525
79571597	510	510,758
79571635	509	509,096
79571636	508	508,415
79571637	508	508,275
79571638	508	508,448
79571640	507	508,115
79571642	507	507,254
79571643	507	506,950
79571645	506	506,422
79571646	506	505,575
79571648	505	505,174
79571650	505	504,902
79571652	505	505,057
79571654	505	505,385
79571656	506	505,777
79571658	507	506,653
79571659	507	507,039
79571661	507	506,655
79571663	507	506,478
79571664	507	506,649
79571666	507	506,882
79571668	508	507,559
79571670	508	508,365
79571671	509	508,803
79571673	509	509,133
79571676	510	509,406
79571676	510	509,682
79571678	510	509,668
79571680	510	509,610
79571680	509	509,477
79571682	508	508,741
79571684	508	508,332
79571686	508	508,543
79571688	507	508,071
79571690	507	507,088
79571690	508	507,172
79571692	509	508,095
79571693	510	508,936
79571695	510	509,481
79571697	510	509,686
79571698	509	509,574
79571700	509	509,387
79571701	509	509,582
79571702	509	509,672
79571704	509	509,316
79571706	509	508,903
79571708	508	508,160
79571710	508	507,399
79571712	508	507,499
79571714	507	507,531
79571715	508	507,588
79571717	507	508,011
79571718	507	507,607
79571720	507	507,216
79571722	507	507,147
79571724	507	506,798
79571726	508	506,977
79571728	508	507,567
79571730	509	508,103
79571732	509	508,805
79571734	510	509,560
79571736	510	510,228
79571738	510	510,367
79571740	510	510,177
79571742	510	510,098
79571744	509	509,546
79571746	509	508,815
79571747	509	508,788
79571749	509	508,979
79571773	510	509,379
79571774	510	510,034
79571776	510	510,074
79571777	510	509,925
79571779	510	510,010
79571781	511	510,441
79571782	511	511,039
79571784	511	511,034
79571786	511	510,869
79571788	511	510,945
79571790	511	510,979
79571791	510	510,599
79571793	509	509,638
79571794	509	509,070
79571795	509	509,224
79571797	510	509,644
79571799	510	510,031
79571800	509	509,474
79571802	508	508,231
79571804	508	507,731
79571805	509	508,431
79571807	510	509,639
79571809	510	510,215
79571811	510	510,024
79571813	510	509,877
79571814	510	509,909
79571815	509	509,513
79571816	509	508,964
79571818	509	509,043
79571850	509	509,231
79571850	510	509,530
79571851	510	510,030
79571853	510	509,926
79571854	510	509,702
79571856	510	509,805
