79034475,000000	0,009593	0,002139
79034477,000000	-0,013381	0,001561
79034479,000000	-0,020118	0,001021
79034481,000000	-0,018803	0,000658
79034483,000000	-0,026020	0,000490
79034485,000000	-0,007099	0,000435
79034487,000000	0,012742	0,000425
79034490,000000	0,019858	0,000409
79034492,000000	0,017673	0,000312
79034494,000000	0,010556	0,000080
79034496,000000	-0,008829	-0,000303
79034498,000000	-0,019246	-0,000865
79034499,000000	-0,021242	-0,001563
79034502,000000	-0,016893	-0,002210
79034503,000000	-0,015947	-0,002537
79034505,000000	0,010228	-0,002313
79034508,000000	0,011533	-0,001465
79034510,000000	0,013615	-0,000151
79034513,000000	0,018883	0,001333
79034515,000000	0,015775	0,002690
79034517,000000	-0,010388	0,003682
79034519,000000	-0,011580	0,004158
79034520,000000	-0,016543	0,004096
79034523,000000	-0,012471	0,003562
79034525,000000	-0,006168	0,002663
79034526,000000	0,015808	0,001524
79034528,000000	0,022530	0,000258
79034531,000000	0,022903	-0,001002
79034533,000000	0,013365	-0,002029
79034536,000000	0,003674	-0,002604
79034538,000000	-0,017819	-0,002695
79034540,000000	-0,016195	-0,002419
79034542,000000	-0,020760	-0,001905
79034544,000000	-0,005939	-0,001255
79034546,000000	0,005954	-0,000550
79034548,000000	0,018389	0,000140
79034550,000000	0,021961	0,000724
79034552,000000	0,018226	0,001109
79034554,000000	0,016995	0,001261
79034556,000000	-0,004615	0,001171
79034558,000000	-0,013663	0,000833
79034559,000000	-0,014342	0,000323
79034562,000000	-0,011632	-0,000189
79034565,000000	-0,007050	-0,000560
79034567,000000	0,012926	-0,000754
79034569,000000	0,017317	-0,000789
79034571,000000	0,014799	-0,000667
79034573,000000	0,017276	-0,000395
79034575,000000	0,005553	-0,000040
79034577,000000	-0,013572	0,000280
79034579,000000	-0,018070	0,000507
79034581,000000	-0,016106	0,000696
79034583,000000	-0,016487	0,000927
79034586,000000	-0,000603	0,001215
79034587,000000	0,021555	0,001499
79034589,000000	0,016542	0,001663
79034592,000000	0,024361	0,001589
79034594,000000	0,016317	0,001276
79034596,000000	-0,004532	0,000860
79034598,000000	-0,018458	0,000489
79034600,000000	-0,019485	0,000228
79034602,000000	-0,015207	0,000087
79034604,000000	-0,010022	0,000075
79034605,000000	0,009765	0,000214
79034609,000000	0,015314	0,000540
79034611,000000	0,017997	0,001048
79034612,000000	0,015767	0,001616
